ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,content,rating_count,average_rating,weighted_rating
0451181379,The Door to December,Dean R. Koontz,1994,Signet Book,http://images.amazon.com/images/P/0451181379.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451181379.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451181379.01.LZZZZZZZ.jpg,The Door to December Dean R. Koontz Signet Book,32,7.71875,7.768670727493644
0451205626,Cold Paradise (Stone Barrington Novels (Paperback)),Stuart Woods,2002,Signet Book,http://images.amazon.com/images/P/0451205626.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451205626.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451205626.01.LZZZZZZZ.jpg,Cold Paradise (Stone Barrington Novels (Paperback)) Stuart Woods Signet Book,15,7.4,7.656310795133415
0060198133,Five Quarters of the Orange,Joanne Harris,2001,William Morrow & Company,http://images.amazon.com/images/P/0060198133.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060198133.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060198133.01.LZZZZZZZ.jpg,Five Quarters of the Orange Joanne Harris William Morrow & Company,18,7.555555555555555,7.7097599428860395
0060502258,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch,http://images.amazon.com/images/P/0060502258.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060502258.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060502258.01.LZZZZZZZ.jpg,The Divine Secrets of the Ya-Ya Sisterhood: A Novel Rebecca Wells HarperTorch,111,7.657657657657658,7.686800594119615
0060929790,One Hundred Years of Solitude,Gabriel Garcia Marquez,1998,Perennial,http://images.amazon.com/images/P/0060929790.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060929790.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060929790.01.LZZZZZZZ.jpg,One Hundred Years of Solitude Gabriel Garcia Marquez Perennial,31,8.387096774193548,8.175899565287637
0060976241,The Lone Ranger and Tonto Fistfight in Heaven,Sherman Alexie,1994,Perennial,http://images.amazon.com/images/P/0060976241.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060976241.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060976241.01.LZZZZZZZ.jpg,The Lone Ranger and Tonto Fistfight in Heaven Sherman Alexie Perennial,19,7.7368421052631575,7.794125072555628
0141000198,Bridget Jones's Diary,Helen Fielding,2001,Penguin Putnam,http://images.amazon.com/images/P/0141000198.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141000198.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141000198.01.LZZZZZZZ.jpg,Bridget Jones's Diary Helen Fielding Penguin Putnam,53,7.566037735849057,7.643436682598212
0312986343,Visions of Sugar Plums: A Stephanie Plum Holiday Novel,Janet Evanovich,2004,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312986343.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312986343.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312986343.01.LZZZZZZZ.jpg,Visions of Sugar Plums: A Stephanie Plum Holiday Novel Janet Evanovich St. Martin's Paperbacks,32,7.25,7.480209189032106
0345366239,The Eight,Katherine Neville,1995,Ballantine Books,http://images.amazon.com/images/P/0345366239.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345366239.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345366239.01.LZZZZZZZ.jpg,The Eight Katherine Neville Ballantine Books,26,7.884615384615385,7.868932126731946
034536676X,The World According to Garp,John Irving,1994,Ballantine Books,http://images.amazon.com/images/P/034536676X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034536676X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034536676X.01.LZZZZZZZ.jpg,The World According to Garp John Irving Ballantine Books,38,8.605263157894736,8.344325479821887
0374121230,Child of My Heart,Alice McDermott,2002,Farrar Straus & Giroux,http://images.amazon.com/images/P/0374121230.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374121230.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374121230.01.LZZZZZZZ.jpg,Child of My Heart Alice McDermott Farrar Straus & Giroux,15,7.333333333333333,7.627739366561985
037541309X,Balzac and the Little Chinese Seamstress,Dai Sijie,2001,Alfred A. Knopf,http://images.amazon.com/images/P/037541309X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037541309X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037541309X.01.LZZZZZZZ.jpg,Balzac and the Little Chinese Seamstress Dai Sijie Alfred A. Knopf,25,8.28,8.08824172954821
0375502238,Blessings,ANNA QUINDLEN,2002,Random House,http://images.amazon.com/images/P/0375502238.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375502238.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375502238.01.LZZZZZZZ.jpg,Blessings ANNA QUINDLEN Random House,37,7.891891891891892,7.876682067187184
037570485X,The Inn at Lake Devine,Elinor Lipman,1999,Random House,http://images.amazon.com/images/P/037570485X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037570485X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037570485X.01.LZZZZZZZ.jpg,The Inn at Lake Devine Elinor Lipman Random House,15,7.666666666666667,7.7705965094191285
0375706771,Midwives: A Novel,Chris Bohjalian,1998,Vintage,http://images.amazon.com/images/P/0375706771.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375706771.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375706771.01.LZZZZZZZ.jpg,Midwives: A Novel Chris Bohjalian Vintage,110,7.836363636363636,7.838237521766688
0385335482,Confessions of a Shopaholic (Summer Display Opportunity),SOPHIE KINSELLA,2001,Delta,http://images.amazon.com/images/P/0385335482.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385335482.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385335482.01.LZZZZZZZ.jpg,Confessions of a Shopaholic (Summer Display Opportunity) SOPHIE KINSELLA Delta,123,7.764227642276423,7.776020124683003
0399151648,Kate Remembered,A. Scott Berg,2003,Putnam Publishing Group,http://images.amazon.com/images/P/0399151648.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399151648.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399151648.01.LZZZZZZZ.jpg,Kate Remembered A. Scott Berg Putnam Publishing Group,14,8.0,7.910908171460868
042513699X,Turtle Moon,Alice Hoffman,1993,Berkley Publishing Group,http://images.amazon.com/images/P/042513699X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042513699X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042513699X.01.LZZZZZZZ.jpg,Turtle Moon Alice Hoffman Berkley Publishing Group,23,7.695652173913044,7.766764600689989
0425184943,Blue Diary,Alice Hoffman,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425184943.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425184943.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425184943.01.LZZZZZZZ.jpg,Blue Diary Alice Hoffman Berkley Publishing Group,20,7.15,7.499271945741738
0440221099,Talk Before Sleep: A Novel,Elizabeth Berg,1995,Island,http://images.amazon.com/images/P/0440221099.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440221099.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440221099.01.LZZZZZZZ.jpg,Talk Before Sleep: A Novel Elizabeth Berg Island,16,7.75,7.804746606379709
0446600660,Strip Tease,Carl Hiaasen,1994,Warner Books,http://images.amazon.com/images/P/0446600660.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446600660.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446600660.01.LZZZZZZZ.jpg,Strip Tease Carl Hiaasen Warner Books,19,7.7368421052631575,7.794125072555628
0446603422,Stormy Weather,Carl Hiaasen,1996,Warner Books,http://images.amazon.com/images/P/0446603422.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446603422.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446603422.01.LZZZZZZZ.jpg,Stormy Weather Carl Hiaasen Warner Books,21,8.19047619047619,8.02367994706511
0446604666,Sick Puppy,Carl Hiaasen,2001,Warner Vision,http://images.amazon.com/images/P/0446604666.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446604666.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446604666.01.LZZZZZZZ.jpg,Sick Puppy Carl Hiaasen Warner Vision,43,7.8604651162790695,7.856680600470944
0449213447,The Chosen,Chaim Potok,1995,Fawcett Books,http://images.amazon.com/images/P/0449213447.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449213447.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449213447.01.LZZZZZZZ.jpg,The Chosen Chaim Potok Fawcett Books,21,8.0,7.926118971455354
0451163966,One Flew Over the Cuckoo's Nest,Ken Kesey,1989,Signet Book,http://images.amazon.com/images/P/0451163966.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451163966.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451163966.01.LZZZZZZZ.jpg,One Flew Over the Cuckoo's Nest Ken Kesey Signet Book,37,8.513513513513514,8.28019083911701
0553289691,SKINNY LEGS AND ALL,TOM ROBBINS,1991,Bantam,http://images.amazon.com/images/P/0553289691.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553289691.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553289691.01.LZZZZZZZ.jpg,SKINNY LEGS AND ALL TOM ROBBINS Bantam,23,7.3478260869565215,7.580718089062081
0553574663,The Grilling Season,Diane Mott Davidson,1998,Bantam Books,http://images.amazon.com/images/P/0553574663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553574663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553574663.01.LZZZZZZZ.jpg,The Grilling Season Diane Mott Davidson Bantam Books,27,7.592592592592593,7.7015080389291395
0671743058,Boy's Life,Robert McCammon,1992,Pocket,http://images.amazon.com/images/P/0671743058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671743058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671743058.01.LZZZZZZZ.jpg,Boy's Life Robert McCammon Pocket,21,8.238095238095237,8.048070190967548
0679442405,Traveling Mercies: Some Thoughts on Faith,Anne Lamott,1999,Random House Inc,http://images.amazon.com/images/P/0679442405.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679442405.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679442405.01.LZZZZZZZ.jpg,Traveling Mercies: Some Thoughts on Faith Anne Lamott Random House Inc,14,8.642857142857142,8.17561405381381
0743227441,The Other Boleyn Girl,Philippa Gregory,2002,Touchstone,http://images.amazon.com/images/P/0743227441.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743227441.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743227441.01.LZZZZZZZ.jpg,The Other Boleyn Girl Philippa Gregory Touchstone,59,8.457627118644067,8.303428833286956
0811801802,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin & Sabine Continues,Nick Bantock,1992,Chronicle Books,http://images.amazon.com/images/P/0811801802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811801802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811801802.01.LZZZZZZZ.jpg,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin & Sabine Continues Nick Bantock Chronicle Books,28,8.892857142857142,8.457726621451448
0877017883,Griffin & Sabine: An Extraordinary Correspondence,Nick Bantock,1991,Chronicle Books,http://images.amazon.com/images/P/0877017883.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877017883.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877017883.01.LZZZZZZZ.jpg,Griffin & Sabine: An Extraordinary Correspondence Nick Bantock Chronicle Books,40,9.025,8.632847963827825
0894808249,All I Need to Know I Learned from My Cat,Suzy Becker,1990,Workman Publishing,http://images.amazon.com/images/P/0894808249.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0894808249.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0894808249.01.LZZZZZZZ.jpg,All I Need to Know I Learned from My Cat Suzy Becker Workman Publishing,29,8.172413793103448,8.040221996523869
1573229725,Fingersmith,Sarah Waters,2002,Riverhead Books,http://images.amazon.com/images/P/1573229725.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573229725.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573229725.01.LZZZZZZZ.jpg,Fingersmith Sarah Waters Riverhead Books,24,8.708333333333334,8.317519950674306
0345441265,The Ladies Auxiliary (Ballantine Reader's Circle),Tova Mirvis,2000,Ballantine Books,http://images.amazon.com/images/P/0345441265.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345441265.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345441265.01.LZZZZZZZ.jpg,The Ladies Auxiliary (Ballantine Reader's Circle) Tova Mirvis Ballantine Books,19,7.684210526315789,7.768484046914603
0440224705,Hard Time (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,2000,Dell,http://images.amazon.com/images/P/0440224705.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440224705.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440224705.01.LZZZZZZZ.jpg,Hard Time (V.I. Warshawski Novels (Paperback)) SARA PARETSKY Dell,25,7.04,7.399352840659322
0449003795,P Is for Peril,Sue Grafton,2002,Ballantine Books,http://images.amazon.com/images/P/0449003795.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003795.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003795.01.LZZZZZZZ.jpg,P Is for Peril Sue Grafton Ballantine Books,52,7.25,7.416262192078743
0345369947,The Mummy or Ramses the Damned,Anne Rice,1991,Ballantine Books,http://images.amazon.com/images/P/0345369947.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345369947.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345369947.01.LZZZZZZZ.jpg,The Mummy or Ramses the Damned Anne Rice Ballantine Books,41,8.073170731707316,7.99952258737163
0345404319,Taltos: Lives of the Mayfair Witches,Anne Rice,1996,Ballantine Books,http://images.amazon.com/images/P/0345404319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345404319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345404319.01.LZZZZZZZ.jpg,Taltos: Lives of the Mayfair Witches Anne Rice Ballantine Books,35,7.771428571428571,7.799470505993991
0375411992,Blackwood Farm (The Vampire Chronicles),Anne Rice,2002,Alfred A. Knopf,http://images.amazon.com/images/P/0375411992.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375411992.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375411992.01.LZZZZZZZ.jpg,Blackwood Farm (The Vampire Chronicles) Anne Rice Alfred A. Knopf,12,7.916666666666667,7.8740899321771725
0440204887,Illusions: The Adventures of a Reluctant Messiah,Richard Bach,1994,Dell Publishing Company,http://images.amazon.com/images/P/0440204887.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440204887.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440204887.01.LZZZZZZZ.jpg,Illusions: The Adventures of a Reluctant Messiah Richard Bach Dell Publishing Company,27,8.666666666666666,8.318529315524884
0679732411,Gift from the Sea,Anne Morrow Lindbergh,1991,Pantheon Books,http://images.amazon.com/images/P/0679732411.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679732411.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679732411.01.LZZZZZZZ.jpg,Gift from the Sea Anne Morrow Lindbergh Pantheon Books,17,8.117647058823529,7.972185887288366
0842329218,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2),Tim LaHaye,1997,Tyndale House Publishers,http://images.amazon.com/images/P/0842329218.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329218.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329218.01.LZZZZZZZ.jpg,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2) Tim LaHaye Tyndale House Publishers,79,8.405063291139241,8.292635129592622
0425162443,The Rapture of Canaan,Sheri Reynolds,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425162443.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425162443.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425162443.01.LZZZZZZZ.jpg,The Rapture of Canaan Sheri Reynolds Berkley Publishing Group,49,7.918367346938775,7.89812866419811
0671042858,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket,http://images.amazon.com/images/P/0671042858.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671042858.01.LZZZZZZZ.jpg,The Girl Who Loved Tom Gordon Stephen King Pocket,66,7.181818181818182,7.3368706724380175
0064472272,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",Louise Rennison,2001,HarperTempest,http://images.amazon.com/images/P/0064472272.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064472272.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064472272.01.LZZZZZZZ.jpg,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson Louise Rennison HarperTempest",39,7.743589743589744,7.779167420841857
0380721643,Track of the Cat (Anna Pigeon Mysteries (Paperback)),Nevada Barr,1994,Avon Books,http://images.amazon.com/images/P/0380721643.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380721643.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380721643.01.LZZZZZZZ.jpg,Track of the Cat (Anna Pigeon Mysteries (Paperback)) Nevada Barr Avon Books,21,7.380952380952381,7.6090458007236474
0380723638,Ill Wind (Anna Pigeon Mysteries (Paperback)),Nevada Barr,1997,Avon Books,http://images.amazon.com/images/P/0380723638.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380723638.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380723638.01.LZZZZZZZ.jpg,Ill Wind (Anna Pigeon Mysteries (Paperback)) Nevada Barr Avon Books,20,7.55,7.699271945741738
0380725827,Firestorm (Anna Pigeon Mysteries (Paperback)),Nevada Barr,1997,Avon,http://images.amazon.com/images/P/0380725827.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380725827.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380725827.01.LZZZZZZZ.jpg,Firestorm (Anna Pigeon Mysteries (Paperback)) Nevada Barr Avon,18,8.055555555555555,7.946602048149197
0380725835,Endangered Species (Anna Pigeon Mysteries (Paperback)),Nevada Barr,1998,Avon,http://images.amazon.com/images/P/0380725835.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380725835.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380725835.01.LZZZZZZZ.jpg,Endangered Species (Anna Pigeon Mysteries (Paperback)) Nevada Barr Avon,18,7.666666666666667,7.762391521833408
0446604844,Total Control,David Baldacci,1997,Warner Books,http://images.amazon.com/images/P/0446604844.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446604844.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446604844.01.LZZZZZZZ.jpg,Total Control David Baldacci Warner Books,33,7.363636363636363,7.546620336408859
0446605239,The Notebook,Nicholas Sparks,1998,Warner Books,http://images.amazon.com/images/P/0446605239.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446605239.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446605239.01.LZZZZZZZ.jpg,The Notebook Nicholas Sparks Warner Books,131,7.793893129770993,7.80113164125609
0553279378,I Know Why the Caged Bird Sings,MAYA ANGELOU,1983,Bantam,http://images.amazon.com/images/P/0553279378.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553279378.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553279378.01.LZZZZZZZ.jpg,I Know Why the Caged Bird Sings MAYA ANGELOU Bantam,50,8.12,8.04244111185242
0553575104,In Pursuit of the Proper Sinner,Elizabeth George,2000,Bantam Books,http://images.amazon.com/images/P/0553575104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553575104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553575104.01.LZZZZZZZ.jpg,In Pursuit of the Proper Sinner Elizabeth George Bantam Books,14,6.928571428571429,7.469731700872632
0743437802,The Stone Monkey (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,2003,Pocket,http://images.amazon.com/images/P/0743437802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743437802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743437802.01.LZZZZZZZ.jpg,The Stone Monkey (Lincoln Rhyme Novels (Paperback)) Jeffery Deaver Pocket,24,8.208333333333334,8.044792677947035
